,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
93,22382.9527342,208.92763889673856,23294.8039064,807.5126124733399
94,22370.266797,209.6235746657678,23294.010156199998,807.6241027594177
95,22357.6996094,209.7746982033645,23293.420703,808.3010646033936
96,22343.754296799998,209.74206755779173,23292.691796799998,808.9444802097337
97,22330.631249799997,209.22200876201592,23292.9515626,809.1177963860553
98,22318.2093752,209.5503761729298,23292.5609378,809.3047842634938
99,22305.2898436,209.2684851573651,23292.4539062,809.8394745968765
100,22292.7714842,209.02515246954692,23292.8691404,809.3041662401889
101,22279.9390624,208.58510036290832,23293.0683592,809.2539514587946
102,22267.8003906,208.29906906435568,23293.5242188,809.2100660359489
103,22256.2847656,207.96090568977746,23293.187890399997,809.385602141291
104,22244.1847656,208.6015828459913,23293.0312498,809.6214642931675
105,22233.082422,209.05051215118223,23292.390625,809.2688681481974
106,22222.3414062,208.37156320796097,23292.4378908,808.9744787991391
107,22210.6886718,208.87685390087063,23292.557031199998,808.8625984464634
108,22199.354297,208.30778730608836,23292.2035158,809.5850177041743
