,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
100,30119.829297,171.45296039368554,30113.4816406,677.6117526023065
101,30090.757422000002,171.54765601628438,30084.51875,677.8402934463636
102,30059.8332032,171.5813501476799,30053.5984376,678.072632118867
103,30026.91875,171.61913611048945,30020.8453124,678.3669179832787
104,29992.03125,171.66983553278482,29986.0164062,678.6288003480859
105,29954.829297,171.73151229120177,29949.016797,678.9337444356973
106,29915.481250200002,171.77807562729953,29909.7953126,679.226037474178
107,29873.7292968,171.79993974890382,29868.2160156,679.5581069810909
108,29829.657812600002,171.91169200100637,29824.308203,679.8349339070597
109,29782.9054688,171.94916589692247,29777.7992188,680.181710284563
110,29733.519921799998,172.06465122976962,29728.6523438,680.4566783987317
111,29681.525781199998,172.09134430176567,29676.9191408,680.8412737674572
112,29626.704687600002,172.2367007184823,29622.348828,681.0778677287449
113,29568.8503906,172.3333998760688,29564.7609378,681.339037974219
114,29508.1410156,172.43790455218397,29504.308203,681.6262584601675
115,29444.332421799998,172.60424535430684,29440.7875002,681.8075068787847
116,29377.422656400002,172.58685060472175,29374.2308594,682.2217551950907
117,29307.5285158,172.79995271400202,29304.739844000003,682.3777132083355
118,29234.338672,172.80191634208444,29231.9695312,682.7665121827353
119,29158.001953,173.02344117485117,29155.983203,682.8842130904391
120,29078.6003906,172.92290028767135,29077.0484374,683.3178213265223
121,28995.4792968,172.8699759197745,28994.3519532,683.7537686979928
122,28909.4859374,172.70533965727,28908.911718800002,684.1540698590538
123,28819.862890800003,172.81188871870953,28819.8625,684.3312222912299
124,28727.0886718,172.732036399804,28727.763672,684.6556883606984
125,28631.9015624,172.49625062569962,28633.182422,685.010596218191
126,28533.2882812,172.312511442846,28535.2660156,685.3440491799162
127,28431.3078126,172.00748075734103,28434.088281199998,685.786548818093
128,28326.253124799998,171.61358159500864,28329.916797,686.2207605628246
129,28218.8386718,171.27398227394414,28223.584375,686.6073534212354
130,28108.4457032,171.75901993114198,28114.3566408,686.0553752700719
131,27994.925,171.3911391290968,28002.0675782,686.3331156258813
132,27879.491797200004,171.1120689185143,27887.9683592,686.4576454658265
133,27761.4871094,171.33943467822226,27771.294531400003,686.0734843247438
134,27641.233203,170.9315850666434,27652.5597656,686.2892960917403
135,27520.3425782,171.42642681777426,27533.172656400002,685.6259359200461
136,27396.4023438,170.7094437618045,27410.9359376,685.9727493454293
137,27272.5027344,169.16040209699497,27288.8984374,687.1625810510799
138,27146.9171874,168.68915640444172,27165.042578200002,687.0598956264733
139,27019.559375,168.60597244395737,27039.6652344,686.7460987803526
140,26892.0460938,168.49685071962827,26914.2195312,686.3941127045772
141,26764.0023438,166.69632827795826,26788.393749799998,688.0073547642777
142,26636.602734199998,168.39531515392366,26663.371484199997,685.791590772118
143,26510.6046874,169.53889167418197,26539.859765799996,684.0781504250003
144,26382.8460938,168.33812507658658,26414.7132814,684.9002315102754
145,26258.292578200002,170.87956120428345,26292.8660154,681.8010956665019
