,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
93,29113.503124799998,172.20829761761436,29109.814062600002,685.2321504632189
94,29010.2597658,172.3824948786758,29006.8828124,685.5298049608112
95,28902.0058594,172.24184390680745,28899.082421799998,686.1559359840097
96,28788.581640800003,172.39669046928424,28786.032031000002,686.4743354894913
97,28670.446875,172.41221167634018,28668.3765624,686.865390244969
98,28547.624609600003,172.006694317791,28546.201562399998,687.6836354509586
99,28419.9132812,171.4305298659898,28419.0207032,688.585783763329
100,28288.6558594,172.0599394618571,28288.5703124,688.1550052943054
101,28153.7035156,172.08045044508398,28154.5238282,688.3210358589934
102,28014.9246094,171.18368771557658,28016.5957032,689.3790253177742
103,27873.4132812,170.79220485198286,27875.926171799998,689.8413693865392
104,27730.0417968,170.9828032985265,27733.7191408,689.6262514238316
105,27583.2972656,172.58490948536172,27588.103906199998,687.8509752584712
106,27433.5691406,170.52922960623627,27439.5878906,689.9428366852776
107,27282.7101562,170.28763896234597,27289.903125200002,689.8466468085818
108,27130.1703126,169.59647747208825,27138.6769532,690.1531892819376
109,26976.973046799998,169.9876920639236,26987.2625,689.5118708844309
110,26822.0375,168.40437710434458,26833.764062399998,690.8395803383339
111,26670.248828,165.3293754823641,26683.7847654,694.0318478096193
112,26516.6312502,165.68015639442052,26532.0003906,693.05416845551
113,26367.4230468,163.24659176535607,26384.5652344,695.2278458581355
114,26218.6394532,164.3624722173354,26237.6648436,693.8255038287372
115,26073.2113284,165.37926327150322,26094.83125,692.5322105671563
116,25932.944922000002,163.8888794790654,25957.162499799997,694.0290773124447
117,25793.2453124,164.75272333415967,25819.413672,692.7923649546417
118,25660.5496094,161.74218537800016,25689.3578128,696.2329403686209
119,25529.9449216,162.45543435043973,25561.222265800003,695.5388794569526
120,25403.594140399997,163.7751154281878,25437.5484376,694.1556784244375
121,25282.112891,163.88965110939188,25319.071484199998,694.0140144741673
122,25163.7921874,165.60219248308616,25203.8843748,692.4421738988102
123,25057.2578126,167.59311353768388,25099.682422,691.0595803552652
124,24955.0027342,170.59700238462867,25000.238671799998,688.4030642457
125,24854.5792968,172.01728738235354,24902.6589844,688.0232236965551
126,24763.0210936,172.30778323665493,24814.3332032,689.26261774931
127,24676.474218800002,173.440224242467,24730.4757812,689.7374069613253
128,24595.3925782,173.80911581544171,24651.9449218,691.1122342906652
129,24518.2382812,173.96490021037033,24577.7066404,692.9970131974435
130,24446.426171799998,173.76485659543314,24508.949609199997,695.5965379925984
131,24379.5925782,174.45454615464462,24444.452734600003,697.1221801390052
132,24316.5085936,175.59155986022375,24384.221875,698.3933305178433
133,24257.9351562,176.18164223320156,24328.285547,700.4439064933129
134,24203.442578,175.96044440623092,24276.1492188,702.9779721518794
135,24153.358594,177.31836540780463,24228.2507812,704.2094232220262
136,24107.540234199998,179.69463292572988,24184.1753906,703.3552836929053
137,24063.508202999998,180.32716406043863,24142.744531199998,705.1128653393066
138,24023.2070314,180.3676381009198,24105.0214844,707.4765664341154
139,23986.378124799998,179.71911933831825,24070.130468800002,710.4395322462178
140,23952.6339844,180.66402248262045,24038.6539062,711.4957760743439
141,23919.4804686,181.85781283387007,24007.9605468,712.8658091513248
142,23891.171093599998,182.31550410883293,23982.123047,714.6884255028167
143,23864.26875,182.62034950347456,23956.7316408,716.3785512771083
144,23838.6121092,183.72436104942216,23932.994531199998,717.1847929676776
145,23816.135547,182.5926331230334,23912.614843800002,720.4795840485936
146,23795.4808594,183.2805150722748,23894.3707034,721.7876292606576
147,23775.584765800002,184.78526462700415,23876.799219,721.9902099752527
148,23757.6246094,184.20728616432388,23860.286328,723.9831752698472
149,23739.6226562,185.44556119362767,23844.7234376,724.3547517637459
150,23724.0058592,185.5074224355344,23831.0468752,725.7995902023158
151,23710.408984600002,185.66993454431915,23819.1621096,727.0249400130707
152,23697.985156,186.05419816673293,23808.2839844,727.7742858014548
153,23685.619922,186.3734755374877,23797.7460936,728.5885033444561
154,23673.6417968,186.18688242013442,23787.1402344,730.2165611968938
155,23662.1335938,186.82618191006017,23777.0066406,730.2367179449878
156,23651.655078,187.15866234315118,23767.946875,730.7884283327993
